Project,Method,ReleaseID,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,DistinctOperands,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,Buggy
avro,"S prop(String, JsonNode)",main,7,6,2,1,2,6,2,7,8.0,9.0,27.0,1.1666666666666667,31.500000000000004,1,0,0,0,0,no
avro,"boolean hasProps()",main,3,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,no
avro,"T addPropsTo(T)",main,8,7,2,1,0,8,0,10,8.0,10.0,30.0,0.0,0.0,1,0,0,0,0,no
avro,"S self()",main,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"S doc(String)",main,4,3,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,no
avro,"S aliases(String...)",main,4,3,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,no
avro,"String doc()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"String name()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"NameContext names()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"Schema addAliasesTo(Schema)",main,8,7,2,1,1,5,1,7,6.0,8.0,20.67970000576925,0.7,14.475790004038473,1,0,0,0,0,no
avro,"Field addAliasesTo(Field)",main,8,7,2,1,1,5,1,7,6.0,8.0,20.67970000576925,0.7,14.475790004038473,1,0,0,0,0,no
avro,"S namespace(String)",main,4,3,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,no
avro,"String space()",main,6,5,2,1,1,3,1,4,4.0,5.0,10.0,0.6666666666666666,6.666666666666666,1,0,0,0,0,no
avro,"Schema completeSchema(Schema)",main,6,5,1,0,0,5,0,8,5.0,8.0,18.575424759098897,0.0,0.0,0,0,0,0,0,no
avro,"Completion<R> context()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R end()",main,8,7,2,1,1,9,1,12,10.0,13.0,43.18506523353572,0.6666666666666666,28.79004348902381,1,0,0,0,0,no
avro,"BooleanBuilder<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BooleanBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R endBoolean()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"IntBuilder<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"IntBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R endInt()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"LongBuilder<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"LongBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R endLong()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"FloatBuilder<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"FloatBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R endFloat()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"DoubleBuilder<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"DoubleBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R endDouble()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"StringBldr<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"StringBldr<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R endString()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"BytesBuilder<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BytesBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R endBytes()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"NullBuilder<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"NullBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R endNull()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"FixedBuilder<R> create(Completion<R>, NameContext, String)",main,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"FixedBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R size(int)",main,5,4,1,0,0,10,0,11,10.0,11.0,36.541209043760986,0.0,0.0,0,0,0,0,0,no
avro,"EnumBuilder<R> create(Completion<R>, NameContext, String)",main,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"EnumBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"R symbols(String...)",main,5,4,1,0,0,12,0,13,12.0,13.0,46.604512509375034,0.0,0.0,0,0,0,0,0,no
avro,"EnumBuilder<R> defaultSymbol(String)",main,4,3,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,no
avro,"MapBuilder<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"MapBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"TypeBuilder<R> values()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"R values(Schema)",main,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"ArrayBuilder<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"ArrayBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"TypeBuilder<R> items()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"R items(Schema)",main,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"NameContext namespace(String)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"Schema get(String, String)",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"Schema getFullname(String)",main,7,6,2,1,2,6,2,8,8.0,10.0,30.0,1.3333333333333333,40.0,1,0,0,0,0,no
avro,"void put(Schema)",main,7,6,2,1,1,7,1,11,8.0,12.0,36.0,0.7857142857142857,28.285714285714285,1,0,0,0,0,no
avro,"String resolveName(String, String)",main,15,14,5,4,7,13,10,24,20.0,34.0,146.94555522617034,6.461538461538462,949.4943568460237,2,0,0,0,0,no
avro,"R type(Schema)",main,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"R type(String)",main,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"R type(String, String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"R booleanType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BooleanBuilder<R> booleanBuilder()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"R intType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"IntBuilder<R> intBuilder()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"R longType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"LongBuilder<R> longBuilder()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"R floatType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"FloatBuilder<R> floatBuilder()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"R doubleType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"DoubleBuilder<R> doubleBuilder()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"R stringType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"StringBldr<R> stringBuilder()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"R bytesType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BytesBuilder<R> bytesBuilder()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"R nullType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"NullBuilder<R> nullBuilder()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"MapBuilder<R> map()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"ArrayBuilder<R> array()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"FixedBuilder<R> fixed(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"EnumBuilder<R> enumeration(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"RecordBuilder<R> record(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"BaseTypeBuilder<UnionAccumulator<R>> unionOf()",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"BaseTypeBuilder<R> nullable()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BaseTypeBuilder<UnionAccumulator<R>> unionOf()",main,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"BaseTypeBuilder<R> nullable()",main,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"UnionBuilder<R> create(Completion<R>, NameContext)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BooleanDefault<R> booleanType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BooleanBuilder<BooleanDefault<R>> booleanBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"IntDefault<R> intType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"IntBuilder<IntDefault<R>> intBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"LongDefault<R> longType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"LongBuilder<LongDefault<R>> longBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FloatDefault<R> floatType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"FloatBuilder<FloatDefault<R>> floatBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"DoubleDefault<R> doubleType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"DoubleBuilder<DoubleDefault<R>> doubleBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"StringDefault<R> stringType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"StringBldr<StringDefault<R>> stringBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"BytesDefault<R> bytesType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BytesBuilder<BytesDefault<R>> bytesBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"NullDefault<R> nullType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"NullBuilder<NullDefault<R>> nullBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"MapBuilder<MapDefault<R>> map()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"ArrayBuilder<ArrayDefault<R>> array()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FixedBuilder<FixedDefault<R>> fixed(String)",main,3,2,1,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,0,0,no
avro,"EnumBuilder<EnumDefault<R>> enumeration(String)",main,3,2,1,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,0,0,no
avro,"RecordBuilder<RecordDefault<R>> record(String)",main,3,2,1,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,0,0,no
avro,"Completion<C> wrap(Completion<C>)",main,6,5,2,1,1,4,1,6,5.0,7.0,16.253496664211536,0.75,12.190122498158651,1,0,0,0,0,no
avro,"UnionFieldTypeBuilder<R> unionOf()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"BaseFieldTypeBuilder<R> nullable()",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"BaseTypeBuilder<FieldAssembler<R>> optional()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"UnionAccumulator<BooleanDefault<R>> booleanType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BooleanBuilder<UnionAccumulator<BooleanDefault<R>>> booleanBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"UnionAccumulator<IntDefault<R>> intType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"IntBuilder<UnionAccumulator<IntDefault<R>>> intBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"UnionAccumulator<LongDefault<R>> longType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"LongBuilder<UnionAccumulator<LongDefault<R>>> longBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"UnionAccumulator<FloatDefault<R>> floatType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"FloatBuilder<UnionAccumulator<FloatDefault<R>>> floatBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"UnionAccumulator<DoubleDefault<R>> doubleType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"DoubleBuilder<UnionAccumulator<DoubleDefault<R>>> doubleBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"UnionAccumulator<StringDefault<R>> stringType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"StringBldr<UnionAccumulator<StringDefault<R>>> stringBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"UnionAccumulator<BytesDefault<R>> bytesType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BytesBuilder<UnionAccumulator<BytesDefault<R>>> bytesBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"UnionAccumulator<NullDefault<R>> nullType()",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"NullBuilder<UnionAccumulator<NullDefault<R>>> nullBuilder()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"MapBuilder<UnionAccumulator<MapDefault<R>>> map()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"ArrayBuilder<UnionAccumulator<ArrayDefault<R>>> array()",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FixedBuilder<UnionAccumulator<FixedDefault<R>>> fixed(String)",main,3,2,1,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,0,0,no
avro,"EnumBuilder<UnionAccumulator<EnumDefault<R>>> enumeration(String)",main,3,2,1,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,0,0,no
avro,"RecordBuilder<UnionAccumulator<RecordDefault<R>>> record(String)",main,3,2,1,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,0,0,no
avro,"UnionCompletion<C> completion(Completion<C>)",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"RecordBuilder<R> create(Completion<R>, NameContext, String)",main,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"RecordBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> fields()",main,6,4,1,0,0,12,0,14,12.0,14.0,50.18947501009619,0.0,0.0,0,0,0,0,0,no
avro,"FieldBuilder<R> name(String)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> requiredBoolean(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> optionalBoolean(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> nullableBoolean(String, boolean)",main,3,2,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> requiredInt(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> optionalInt(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> nullableInt(String, int)",main,3,2,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> requiredLong(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> optionalLong(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> nullableLong(String, long)",main,3,2,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> requiredFloat(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> optionalFloat(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> nullableFloat(String, float)",main,3,2,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> requiredDouble(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> optionalDouble(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> nullableDouble(String, double)",main,3,2,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> requiredString(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> optionalString(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> nullableString(String, String)",main,3,2,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> requiredBytes(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> optionalBytes(String)",main,3,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> nullableBytes(String, byte[])",main,3,2,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,no
avro,"R endRecord()",main,4,3,1,0,0,5,0,6,5.0,6.0,13.931568569324174,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> addField(Field)",main,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"FieldBuilder<R> orderAscending()",main,4,3,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
avro,"FieldBuilder<R> orderDescending()",main,4,3,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
avro,"FieldBuilder<R> orderIgnore()",main,4,3,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
avro,"FieldBuilder<R> validatingDefaults()",main,4,3,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
avro,"FieldBuilder<R> notValidatingDefaults()",main,4,3,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
avro,"FieldTypeBuilder<R> type()",main,3,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"GenericDefault<R> type(Schema)",main,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"GenericDefault<R> type(String)",main,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"GenericDefault<R> type(String, String)",main,4,3,1,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> completeField(Schema, Object)",main,4,3,2,0,1,8,1,9,9.0,10.0,31.699250014423125,0.5625,17.83082813311301,0,0,0,0,0,no
avro,"FieldAssembler<R> completeField(Schema)",main,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> completeField(Schema, JsonNode)",main,6,5,1,0,0,11,0,13,11.0,13.0,44.97261104228487,0.0,0.0,0,0,0,0,0,no
avro,"FieldBuilder<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> noDefault()",main,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> usingDefault(Object)",main,3,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,no
avro,"S complete(Schema)",main,5,3,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,no
avro,"S self()",main,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> booleanDefault(boolean)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"BooleanDefault<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> intDefault(int)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"IntDefault<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> longDefault(long)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
avro,"LongDefault<R> self()",main,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
avro,"FieldAssembler<R> floatDefault(float)",main,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
